Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Polymer Code,Tensile Strength at Yield,Melting Temperature,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
ELTEX®,MMPE3940/10FDA,"Polyethylene, High Density",HDPE,PE-HD,,129.0,,,,,5.0
ELTEX®,Superstress™ CAP602,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.0,,,,1200.0,,0.8
ELTEX®,Superstress™ TUB121N6000,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,25.0,,,,1100.0,,0.3
ELTEX®,TUB120  NRG,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,25.0,,1100.0,,55.0,,0.3
ELTEX®,TUB131N2010,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,22.0,,,,950.0,,0.45
ELTEX ®  Superstress™,CAP311S1,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,31.0,,,,1500.0,,4.0
ELTEX ®  Superstress™,CAP504HRS2,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,30.0,,,,1400.0,,0.6
INEOS HDPE,A4040,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,24.5,,860.0,,,,4.1
INEOS HDPE,B54-25H-127,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,27.0,,1450.0,,,,0.35
INEOS HDPE,K44-06-122,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,20.7,,758.0,,,,0.45
INEOS HDPE,T50-800-01,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,28.0,,1190.0,,,,8.0
Kazan HDPE,PE2NT21-13,"Polyethylene, High Density",HDPE,PE-HD,25.0,,,,,,3.0
King,ColorBoard®,"Polyethylene, High Density",HDPE,PE-HD-P,28.3,,1280.0,26.3,1760.0,,
King,ColorCore®,"Polyethylene, High Density",HDPE,PE-HD-P,28.3,,1280.0,26.3,1760.0,,
King,CuttingBoard®,"Polyethylene, High Density",HDPE,PE-HD-P,28.3,,1280.0,26.3,1760.0,,
King,FlameShield,"Polyethylene, High Density",HDPE,PE-HD-FR,26.1,,1230.0,29.9,1260.0,,
King,MediGrade®,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1550.0,30.9,2190.0,,
King,PipeGrade®,"Polyethylene, High Density",HDPE,PE-HD,25.0,,1030.0,,,,
KUBE PIR,22302,"Polyethylene, High Density",HDPE,PE-HD-FR,,,,,,,17.0
KUBE PIR,22310,"Polyethylene, High Density",HDPE,PE-HD-FR,,,,,,,27.0
KUBE PIR,22312,"Polyethylene, High Density",HDPE,PE-HD-FR,,,,,,,27.0
KUBE PIR,22404,"Polyethylene, High Density",HDPE,PE-HD-FR,,,,,,,17.0
KUBE PIR,30302,"Polyethylene, High Density",HDPE,PE-HD-FR,,,,,,,17.0
Jam,486H2,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.25
Jam,52528,"Polyethylene, High Density",HDPE,PE-HD,,,1380.0,,,,28.0
Jam,526F2BX,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1250.0,,,,0.25
Jam,534F7,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.7
Jam,HC7260*,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,8.0
Jam,HD-52518,"Polyethylene, High Density",HDPE,PE-HD,,,1350.0,,,,18.0
Jam,HF-4760(BL3),"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,1.2
Jam,HH4765,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,1.5
Jam,HM CRP 100 O/Y,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,0.22
Jam,HM5010T3 Black,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,0.43
Jam,HM5010T3N,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,0.43
Jam,HMCRP 100 N,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,0.22
Jamplast,JPHDPEHMW,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,26.2,,1240.0,,,,0.1
EVALENE® HDPE,HJ04602,"Polyethylene, High Density",HDPE,PE-HD,26.0,,780.0,,1370.0,,4.0
EVALENE® HDPE,HJ08601,"Polyethylene, High Density",HDPE,PE-HD,26.0,,787.0,,1370.0,,8.0
SNOLEN®,EF 0.21/46 HT,"Polyethylene, High Density",HDPE,PE-HD,21.0,,,,,,3.6
SNOLEN®,EM 2.8/58,"Polyethylene, High Density",HDPE,PE-HD,27.0,,,,1200.0,,2.2
SNOLEN®,EP 0.26/51 N,"Polyethylene, High Density",HDPE,PE-HD,23.0,,,,850.0,,0.2
SNOLEN®,EP 0.46/46,"Polyethylene, High Density",HDPE,PE-HD,22.0,,,,850.0,,0.4
SNOLEN®,EP 0.49/47,"Polyethylene, High Density",HDPE,PE-HD,22.0,,,,850.0,,0.41
SNOLEN®,IM 26/64,"Polyethylene, High Density",HDPE,PE-HD,29.0,,,,1350.0,,6.0
MIDILENA III,HDPE2208J,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,5.0
MIDILENA III,HDPERBI 8.0,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,8.0
MIDILENA I,SS-94,"Polyethylene, High Density",HDPE,PE-HD,23.0,,,,,,6.0
Polystone®,G B 100 RC + GK black,"Polyethylene, High Density",HDPE,PE-HD,23.0,130.0,,,1000.0,,0.22
RTP,700 AR 15 TFE 15,"Polyethylene, High Density",HDPE,PE-HD-RF15-L,,,1590.0,37.9,1590.0,,
RTP,700 SI 2 Z,"Polyethylene, High Density",HDPE,PE-HD-L,,,896.0,20.7,1100.0,,
RTP,700 SI 4 Z,"Polyethylene, High Density",HDPE,PE-HD-L,,,758.0,20.7,827.0,,
RTP,700 TFE 10,"Polyethylene, High Density",HDPE,PE-HD-L,,,689.0,20.7,827.0,,
RTP,700 TFE 15,"Polyethylene, High Density",HDPE,PE-HD-L,,,827.0,20.7,1030.0,,
RTP,727,"Polyethylene, High Density",HDPE,PE-HD-MD40,,,2410.0,36.2,3100.0,,
RTP,799 X 144652 B EG,"Polyethylene, High Density",HDPE,PE-HD,,,1240.0,34.5,1380.0,,1.0
RTP,799 X 144652 E EG,"Polyethylene, High Density",HDPE,PE-HD,,,1380.0,34.5,1380.0,,1.0
RTP,799 X 144652 G,"Polyethylene, High Density",HDPE,PE-HD,,,827.0,22.1,827.0,,20.0
ESD,C 705,"Polyethylene, High Density",HDPE,PE-HD-GF30,,,4480.0,50.3,6210.0,,
EMI,761,"Polyethylene, High Density",HDPE,PE-HD-Me10,,,896.0,24.5,758.0,,
Lanufene,HBD-5101,"Polyethylene, High Density",HDPE,PE-HD,,,1130.0,,,,0.15
Lanufene,HDI-5005UV,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,5.0
Ravago Compounds,HM-315 (Comp),"Polyethylene, High Density",HDPE,PE-HD,19.3,,896.0,,,,4.0
Ravago Compounds,HMP-301 (Roto),"Polyethylene, High Density",HDPE,PE-HD,20.3,,896.0,,,,2.3
Ravago Compounds,HMP-325 (Roto),"Polyethylene, High Density",HDPE,PE-HD,22.1,,896.0,,,,4.5
Ravalene®,CR H 2041,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,1.0
Ravalene®,CR H 2444,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.7
RELENE®,45GP004,"Polyethylene, High Density",HDPE,PE-HD,27.0,,800.0,,,,0.45
RELENE®,46GP003,"Polyethylene, High Density",HDPE,PE-HD,28.0,,850.0,,,,0.3
RELENE®,46GP009UV,"Polyethylene, High Density",HDPE,PE-HD,24.0,,750.0,,,,0.9
RELENE®,52GB002,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,25.0,,1050.0,,,,5.0
RELENE®,HD50MA180,"Polyethylene, High Density",HDPE,PE-HD,22.0,,900.0,,,,20.0
RELENE®,M60075,"Polyethylene, High Density",HDPE,PE-HD,25.0,,900.0,,,,8.0
ALCUDIA® HDPE,3802-N,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,,,700.0,,,,0.18
ALCUDIA® HDPE,45060-UV,"Polyethylene, High Density",HDPE,PE-HD,25.0,,1000.0,,,,0.31
ALCUDIA® HDPE,5503,"Polyethylene, High Density",HDPE,PE-HD,,,1200.0,,,,0.25
ALCUDIA® HDPE,6006-B,"Polyethylene, High Density",HDPE,PE-HD,,,1400.0,,,,0.6
ALCUDIA® HDPE,C-240-UV,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.2
ALCUDIA® HDPE,M5204,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.45
ALCUDIA® HDPE,T-100-N,"Polyethylene, High Density",HDPE,PE-HD,,,1100.0,,,,0.36
ALCUDIA® HDPE,TR-210,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.8
PONACOM PE,4420,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.5
PONACOM PE,4428,"Polyethylene, High Density",HDPE,PE-HD,,134.0,,,,,0.6
PPR,HDPE01,"Polyethylene, High Density",HDPE,PE-HD,21.4,,828.0,,,,20.0
PRE-ELEC®,TP 11270,"Polyethylene, High Density",HDPE,PE-HD,25.0,,1200.0,,,,15.0
HI-ZEX™,2208J,"Polyethylene, High Density",HDPE,PE-HD,28.0,133.0,1240.0,,,,5.2
HI-ZEX™,5000SR,"Polyethylene, High Density",HDPE,PE-HD,27.0,131.0,1210.0,,,,0.37
HI-ZEX™,6008B,"Polyethylene, High Density",HDPE,PE-HD,28.0,130.0,1270.0,,,,0.36
Evolue™-H,SP50500P,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,52.0
Titanvene™,HD4708AA,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,,,,,,,0.08
Titanvene™,HD5002GA,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1500.0,,,,0.7
InnoPlus,HD3001C,"Polyethylene, High Density",HDPE,PE-HD,25.5,,1110.0,,,,2.0
InnoPlus,HD3502C,"Polyethylene, High Density",HDPE,PE-HD,23.5,,1130.0,,,,1.0
InnoPlus,HD6000F,"Polyethylene, High Density",HDPE,PE-HD,25.5,,1080.0,,,,0.16
InnoPlus,HD7000F,"Polyethylene, High Density",HDPE,PE-HD,29.4,,1180.0,,,,0.04
Kemcor,HD 120R,"Polyethylene, High Density",HDPE,PE-HD,29.0,,,,700.0,,0.7
Kemcor,HD 224R,"Polyethylene, High Density",HDPE,PE-HD,29.0,,,,700.0,,0.7
Kemcor,HD 2468,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,20.0,129.0,700.0,,1200.0,,0.1
Kemcor,HD 2990,"Polyethylene, High Density",HDPE,PE-HD,28.0,132.0,,,800.0,,0.8
Kemcor,HD 3484,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,,,,,,,0.7
Kemcor,HD 6095 Blown,"Polyethylene, High Density",HDPE,PE-HD,28.0,,,,700.0,,
Kemcor,HD 6095 Film,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,,,,,,,0.8
Kemcor,HDX 954,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,20.0,,,,240.0,,40.0
Alkathene®,HD0490,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1300.0,,,,4.5
Alkatane®,GM7655,"Polyethylene, High Density",HDPE,PE-HD,25.0,,1100.0,,,,0.09
Alkadyne®,HDF193B,"Polyethylene, High Density",HDPE,PE-HD,26.0,,,,1300.0,,0.3
Lotrène® HDPE,Q TR-571,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1300.0,,,,0.02
AuroraTec™,HDPE3001,"Polyethylene, High Density",HDPE,PE-HD,23.4,,1170.0,,,,33.0
DRISCOPLEX®,1000,"Polyethylene, High Density",HDPE,PE-HD,24.1,,827.0,,1210.0,,0.08
DRISCOPLEX®,4000 (DIPS) /4100 (IPS),"Polyethylene, High Density",HDPE,PE-HD,24.1,,827.0,,1210.0,,9.0
Egyeuroptene,HD 5301 FB,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.05
Paxon™,SP5004,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,25.0,,885.0,,,,0.38
Terralene®,rPP 3505,"Polyethylene, High Density",HDPE,PE-HD,,,,,1000.0,,14.0
Terralene®,rPP 3509,"Polyethylene, High Density",HDPE,PE-HD,,,,,1060.0,,30.0
Hanwha TotalEnergies PE,P300A,"Polyethylene, High Density",HDPE,PE-HD,23.0,,750.0,,83.4,,0.65
Hanwha TotalEnergies PE,W320K,"Polyethylene, High Density",HDPE,PE-HD,,,981.0,,,,0.5
Hanwha TotalEnergies PE,XRC20B,"Polyethylene, High Density",HDPE,PE-HD,21.0,,1100.0,,,,0.33
Hanwha TotalEnergies PE,XRC20N,"Polyethylene, High Density",HDPE,PE-HD,21.0,129.0,1100.0,,,,0.33
PRE-ELEC®,PE 19935,"Polyethylene, High Density",HDPE,PE-HD,18.0,,650.0,,,,3.0
Alkadyne®,HD0195F,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,1.3
Ravapura®,HDPE 5004,"Polyethylene, High Density",HDPE,PE-HD,24.0,,850.0,24.0,820.0,,4.0
Ravapura®,HDPE 7525,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.25
ResMart Plus,HDPE 953-5,"Polyethylene, High Density",HDPE,PE-HD,,,1340.0,,,,4.5
Play-Tec®,UV-stabilized black,"Polyethylene, High Density",HDPE,PE-HD,23.0,130.0,,,1100.0,,
Play-Tec®,UV-stabilized yellow,"Polyethylene, High Density",HDPE,PE-HD,23.0,130.0,,,1100.0,,
Polystone®,G B black pressed,"Polyethylene, High Density",HDPE,PE-HD,22.0,130.0,,,1000.0,,
Polystone®,G HD black pressed,"Polyethylene, High Density",HDPE,PE-HD,22.0,130.0,,,1000.0,,
RTP,799 X 109737 B EG,"Polyethylene, High Density",HDPE,PE-HD,,,1240.0,34.5,1310.0,,3.0
RTP,799 X 144652 H EG,"Polyethylene, High Density",HDPE,PE-HD,,,689.0,20.7,689.0,,
RTP,799 X 154337 EG,"Polyethylene, High Density",HDPE,PE-HD,,,827.0,22.1,689.0,,50.0
RTP,799 X 161756 B UV EG (ISO),"Polyethylene, High Density",HDPE,PE-HD,,,465.0,15.0,465.0,,
SAXAPLAST™,HDPE06 SWS005,"Polyethylene, High Density",HDPE,PE-HD,,,,,900.0,,
SCG HDPE,H624WC,"Polyethylene, High Density",HDPE,PE-HD,21.0,,1100.0,,,,0.5
SCG HDPE,S16,"Polyethylene, High Density",HDPE,PE-HD,23.0,130.0,950.0,,,,3.5
SCGC GREEN POLYMER,S411B,"Polyethylene, High Density",HDPE,PE-HD,29.4,132.0,1620.0,,,,0.22
PolyGen®,0355 P HDPE,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1380.0,,,,0.35
PolyGen®,0458 HDPE,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.4
PolyGen®,0763 HDPE,"Polyethylene, High Density",HDPE,PE-HD,30.3,,1380.0,,,,0.7
PolyGen®,4052 HDPE,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1070.0,,,,40.0
PolyGen®,865 HDPE,"Polyethylene, High Density",HDPE,PE-HD,28.3,,1550.0,,,,8.0
PolyGen®,F.01050 HDPE,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,10.0
PolyGen®,P.01250 HDPE,"Polyethylene, High Density",HDPE,PE-HD,24.8,,1210.0,,,,12.0
SIMONA®,HDPE Boatboard Anti-Slip,"Polyethylene, High Density",HDPE,PE-HD,26.9,,1010.0,0.025,,,
Eraclene®,BB 82 BA,"Polyethylene, High Density",HDPE,PE-HD,27.0,132.0,1200.0,,,,0.15
Eraclene®,FA 506 BCA,"Polyethylene, High Density",HDPE,PE-HD,,127.0,,,,,0.15
VINPOL™,HD00348,"Polyethylene, High Density",HDPE,PE-HD,23.0,,810.0,,,,0.35
VINPOL™,HD08065 -U,"Polyethylene, High Density",HDPE,PE-HD,32.1,,1650.0,,1240.0,,8.0
VINPOL™,HD20054,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1170.0,,,,20.0
VINPOL™ Endure,HD0341UG,"Polyethylene, High Density",HDPE,PE-HD,20.0,,827.0,,,,3.0
Sumitomo PE,B2555,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1200.0,,,,0.3
Plaslube®,HDPE GL5,"Polyethylene, High Density",HDPE,PE-HD-L,,,1210.0,41.4,,,20.0
HiFill®,HDPE 0230,"Polyethylene, High Density",HDPE,PE-HD-X,26.2,,5170.0,35.9,,,
HiFill®,HDPE 1000 GAMMA,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1210.0,41.4,,,20.0
HiFill®,HDPE GF15 50100,"Polyethylene, High Density",HDPE,PE-HD-GF15,,,4070.0,68.9,,,1.0
HiFill®,HDPE GF30,"Polyethylene, High Density",HDPE,PE-HD-GF30,,,4140.0,62.1,,,
HiFill®,HDPE GF40,"Polyethylene, High Density",HDPE,PE-HD-GF40,,,5170.0,62.7,,,
HiFill®,HDPE LGF50 12mm,"Polyethylene, High Density",HDPE,PE-HD-GF50,,,6210.0,91.0,,,
HiFill®,HDPE MM40,"Polyethylene, High Density",HDPE,PE-HD-MD40,,,5170.0,42.7,,,
HiFill®,HDPE TM20,"Polyethylene, High Density",HDPE,PE-HD-MD20,,135.0,1240.0,379.0,,,
HiFill®,HDPE TM40,"Polyethylene, High Density",HDPE,PE-HD-MD40,,135.0,2450.0,51.7,,,
HiFill®,HDPE TM5,"Polyethylene, High Density",HDPE,PE-HD-MD5,,,758.0,25.5,,,
HiFill FR®,MPR 76A FR 1000 UV,"Polyethylene, High Density",HDPE,PE-HD-FR,5.03,,,,,,
Electrafil®,HDPE 1000,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1210.0,41.4,,,20.0
Hanwha TotalEnergies PE,Y910A,"Polyethylene, High Density",HDPE,PE-HD,24.5,,883.0,,,,1.0
HIPLEX®,HXM 45060,"Polyethylene, High Density",HDPE,PE-HD,22.0,,1100.0,,,,6.0
Hoegolup®,AIM blue 5117,"Polyethylene, High Density",HDPE,PE-HD,,,,,818.0,,15.0
STAR,HDPE 8960U,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1300.0,,,,8.0
STAR,HDPE B2H954,"Polyethylene, High Density",HDPE,PE-HD,27.0,,,,1200.0,,2.0
STAR,HDPE C10950,"Polyethylene, High Density",HDPE,PE-HD,20.7,,1030.0,,,,7.0
STAR,HDPE CP07947,"Polyethylene, High Density",HDPE,PE-HD,22.8,128.0,862.0,,,,0.07
STAR,HDPE M35953,"Polyethylene, High Density",HDPE,PE-HD,26.9,,1210.0,,,,35.0
STAR,HDPE PE100N,"Polyethylene, High Density",HDPE,PE-HD,24.1,,931.0,,,,0.04
Lushan,EJ-1,"Polyethylene, High Density",HDPE,PE-HD,,130.0,,,,,0.17
HANWHA,3392,"Polyethylene, High Density",HDPE,PE-HD,24.5,,981.0,,,,1.1
HANWHA,7600,"Polyethylene, High Density",HDPE,PE-HD,,,926.0,,,,6.5
HANWHA,CHNA-8380,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,,,,,,,0.7
HANWHA,CHYA-870F,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,
Halene H,HD T10,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1000.0,,,,1.1
Halene H,HD T10S,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1000.0,,,,1.1
Halene H,R5801,"Polyethylene, High Density",HDPE,PE-HD,32.0,,1150.0,,,,0.5
HYPEL®,PEHD.3/.955,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1380.0,,,,0.35
HYPEL®,PEHD30/.950,"Polyethylene, High Density",HDPE,PE-HD,23.1,,965.0,,,,30.0
HYPEL®,PEHD8/.953,"Polyethylene, High Density",HDPE,PE-HD,28.3,,1250.0,,,,6.6
ECOGRAN®,PEHDE Soufflage BLK,"Polyethylene, High Density",HDPE,PE-HD,16.0,,505.0,10.0,710.0,,0.11
Verity™,HDPE0650,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1280.0,,,,7.0
TAISOX®,8020,"Polyethylene, High Density",HDPE,PE-HD,25.5,133.0,1080.0,,,,0.21
TAISOX®,9000,"Polyethylene, High Density",HDPE,PE-HD,25.5,130.0,,,,,0.07
TAISOX®,9007,"Polyethylene, High Density",HDPE,PE-HD,22.6,130.0,,,,,0.8
SureSpec,HD53-2000,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1100.0,,,,7.0
SureSpec,HD60-70,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1450.0,,,,0.7
SureSpec,HD60-800,"Polyethylene, High Density",HDPE,PE-HD,32.0,,1550.0,,,,8.0
Formolene®,E924,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,,131.0,,,,,0.04
Formolene®,HB4903,"Polyethylene, High Density",HDPE,PE-HD,25.0,,,,,,0.3
Formolene®,HB5502B,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,28.0,,1370.0,,,,0.35
Formolene®,HB6007F,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1650.0,,,,0.7
Formolene®,HP4525,"Polyethylene, High Density",HDPE,PE-HD,,,827.0,,,,0.3
G-Lex,B63A003,"Polyethylene, High Density",HDPE,PE-HD,27.9,,981.0,,,,0.3
G-Lex,W52A009,"Polyethylene, High Density",HDPE,PE-HD,20.6,,598.0,,,,0.9
G-Lene,I60A080,"Polyethylene, High Density",HDPE,PE-HD,25.0,,804.0,,,,8.0
G-Lene,PB48A004,"Polyethylene, High Density",HDPE,PE-HD,18.6,,,,,,0.3
Paxon™,AD60-005,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,31.7,,1570.0,,,,0.48
Paxon™,AD60-007,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,32.3,,1090.0,,,,0.73
Paxon™,AF50-003,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,25.7,,931.0,,,,0.33
Paxon™,AS55-003,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,28.4,,848.0,,,,0.3
ExxonMobil™ HDPE,HD 6601.29,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,23.3,,1130.0,,,,
ExxonMobil™ HDPE,HD 6605.70,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,23.3,,1130.0,,,,
ExxonMobil™ HDPE,HD 6706 Series,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,25.9,,1300.0,,,,
ExxonMobil™ HDPE,HD 6908 Series,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,30.0,,1890.0,,,,8.2
ExxonMobil™ HDPE,HD 7960.13,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,,,,,,,0.06
ExxonMobil™ HDPE,HD 8570 Series,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,19.8,,752.0,,,,7.0
ExxonMobil™ HDPE,HPA 020HDZ,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,21.0,,,,1000.0,,0.35
ExxonMobil™ HDPE,HD 7165L,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,,,,,,,0.65
PEXIDAN®,L/T,"Polyethylene, High Density",HDPE,PE-HD,21.4,,379.0,,1690.0,,0.7
PEXIDAN®,L/T Eclipse,"Polyethylene, High Density",HDPE,PE-HD,21.4,,379.0,,1690.0,,0.7
Safrene®,F 7740F4,"Polyethylene, High Density",HDPE,PE-HD,21.0,,,,,,1.5
Safrene®,M 9255F,"Polyethylene, High Density",HDPE,PE-HD,27.0,,,22.0,,,0.3
Salflex,510T,"Polyethylene, High Density",HDPE,PE-HD-MD10,23.0,,1390.0,,,,16.0
Salflex,520TM,"Polyethylene, High Density",HDPE,PE-HD-MD20,20.0,,1420.0,,,,17.0
Salflex,525T,"Polyethylene, High Density",HDPE,PE-HD-MD25,25.0,,2400.0,,,,17.0
Sasol Polymers PE,HD4985,"Polyethylene, High Density",HDPE,PE-HD,24.1,,900.0,,,,
Marlex®,HHM 5502BN,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1370.0,,,,0.35
SCG HDPE,H5211PC,"Polyethylene, High Density",HDPE,PE-HD,24.0,,1000.0,,,,0.4
SCG HDPE,H5480S,"Polyethylene, High Density",HDPE,PE-HD,26.5,131.0,981.0,,,,0.8
SCG HDPE,H567J,"Polyethylene, High Density",HDPE,PE-HD,24.5,130.0,1030.0,,,,1.0
SCG HDPE,H5840B,"Polyethylene, High Density",HDPE,PE-HD,27.5,132.0,1320.0,,,,0.4
SABIC® Vestolen A,5061,"Polyethylene, High Density",HDPE,PE-HD,23.0,123.0,,,1000.0,,0.1
SABIC® Vestolen A,RELY 5922R 10000 Black,"Polyethylene, High Density",HDPE,PE-HD,24.0,124.0,,,1100.0,,0.2
SABIC® HDPE,B5411,"Polyethylene, High Density",HDPE,PE-HD,26.0,132.0,1250.0,27.0,1050.0,,0.1
SABIC® HDPE,B5822,"Polyethylene, High Density",HDPE,PE-HD,28.0,,,,1350.0,,0.3
SABIC® HDPE,CC027SL,"Polyethylene, High Density",HDPE,PE-HD,26.0,,,,1100.0,,0.8
SABIC® HDPE,ICP5602,"Polyethylene, High Density",HDPE,PE-HD,27.0,133.0,1350.0,28.0,1100.0,,2.3
SABIC® HDPE,M200050,"Polyethylene, High Density",HDPE,PE-HD,22.0,,620.0,20.0,,,17.0
SABIC® HDPE,M200056,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,24.0,,825.0,23.0,800.0,,20.0
SABIC® HDPE,M80064,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1650.0,42.0,950.0,,8.0
SABIC® HDPE,M864EG,"Polyethylene, High Density",HDPE,PE-HD,32.0,134.0,1700.0,32.0,1450.0,,8.0
SABIC® HDPE,M864SE,"Polyethylene, High Density",HDPE,PE-HD,32.0,135.0,1700.0,32.0,1450.0,,8.0
SABIC® HDPE,P4200RT,"Polyethylene, High Density",HDPE,PE-HD,22.0,,,,850.0,,0.45
SABIC® HDPE,P5305N,"Polyethylene, High Density",HDPE,PE-HD,26.0,,,,1050.0,,4.5
SABIC® HDPE,P5510,"Polyethylene, High Density",HDPE,PE-HD,22.0,123.0,,,850.0,,0.43
SABIC® HDPE,P6006ADM,"Polyethylene, High Density",HDPE,PE-HD,23.0,,,,900.0,,0.23
SABIC® HDPE,P6006LS,"Polyethylene, High Density",HDPE,PE-HD,23.0,,,,850.0,,0.23
SABIC® HDPE,PCG3054,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.0,132.0,1250.0,27.0,1100.0,,30.0
SABIC® HDPE,Y10048M,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,24.0,,,,1000.0,,1.8
Arak HDPE,I2,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,28.0
Arak HDPE,I4,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,11.0
EGYPTENE,HD 5218 EA,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1050.0,,,,18.0
EGYPTENE,HD 6070 UA,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1400.0,,,,7.5
Yanshan PE,3000J/JE,"Polyethylene, High Density",HDPE,PE-HD,26.0,,,,,,2.3
Yanshan PE,6600B,"Polyethylene, High Density",HDPE,PE-HD,23.0,,,,,,0.35
Yanshan PE,7800M,"Polyethylene, High Density",HDPE,PE-HD,26.0,,,,,,0.04
YUZEX™,2500,"Polyethylene, High Density",HDPE,PE-HD,28.4,,1180.0,,,,0.28
